picture,picture_link,currency,price,rooms,surface,floor,type,method,city,country,latitude,longitude
https://img3.imonet.ro/X8BV/8BV00H3IU3S/apartament-de-vanzare-3-camere-bucuresti-mihai-bravu-75540452_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/mihai-bravu/apartament-de-vanzare-3-camere-X8BV00062?lista=2349706,EUR,114500,3,80,1,apartament,buy,Bucuresti,Romania,44.5150345,26.12049421
https://img3.imonet.ro/XV05/V0500EJKVCM/apartament-de-vanzare-5-camere-bucuresti-cismigiu-49040939_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/cismigiu/apartament-de-vanzare-5-camere-XV05002RB?lista=2349706,EUR,114000,5,126,1,apartament,buy,Bucuresti,Romania,44.42670313,26.05335324
https://img3.imonet.ro/X3AI/3AI10003QBS/apartament-de-vanzare-3-camere-bucuresti-stefan-cel-mare-71053962_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/stefan-cel-mare/apartament-de-vanzare-3-camere-X3AI100E3?lista=2349706,EUR,110000,3,77.2,1,apartament,buy,Bucuresti,Romania,44.48648772,26.13495815
https://img3.imonet.ro/X8L3/8L300H3VQOT/apartament-de-vanzare-3-camere-bucuresti-parcul-carol-75917400_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/parcul-carol/apartament-de-vanzare-3-camere-X8L300003?lista=2349706,EUR,99000,3,76,1,apartament,buy,Bucuresti,Romania,44.47770847,26.04172965
https://img3.imonet.ro/X4J3/4J300GH6T2D/apartament-de-vanzare-3-camere-bucuresti-pantelimon-66762694_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/pantelimon/apartament-de-vanzare-3-camere-X4J300008?lista=2349706,EUR + VAT,98600,3,80,1,apartament,buy,Bucuresti,Romania,44.42028716,26.09072426
https://img3.imonet.ro/X7G9/7G900GH6H3G/apartament-de-vanzare-3-camere-bucuresti-nerva-traian-66726096_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/nerva-traian/apartament-de-vanzare-3-camere-X7G9000E8?lista=2349706,EUR,94500,3,62,1,apartament,buy,Bucuresti,Romania,44.46446949,26.07534973
https://img3.imonet.ro/X6JT/6JT00E7UQLT/apartament-de-vanzare-2-camere-bucuresti-dristor-62952859_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/dristor/apartament-de-vanzare-2-camere-X6JT00003?lista=2349706,EUR + VAT,91000,2,64,1,apartament,buy,Bucuresti,Romania,44.48558095,26.00952756
https://img3.imonet.ro/X7NK/7NK00GIJ3F6/apartament-de-vanzare-2-camere-bucuresti-parcul-carol-67272892_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/parcul-carol/apartament-de-vanzare-2-camere-X7NK00018?lista=2349706,EUR,90881,2,50,1,apartament,buy,Bucuresti,Romania,44.34991086,26.16451563
https://img3.imonet.ro/X3H7/3H71000AF2U/apartament-de-vanzare-2-camere-bucuresti-aviatiei-76204858_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/aviatiei/apartament-de-vanzare-2-camere-X3H71005H?lista=2349706,EUR,90000,2,62,1,apartament,buy,Bucuresti,Romania,44.42848721,26.06627414
https://img3.imonet.ro/X92O/92O00H1GVOH/apartament-de-vanzare-3-camere-bucuresti-vacaresti-73418178_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/vacaresti/apartament-de-vanzare-3-camere-X92O00021?lista=2349706,EUR,89500,3,69,1,apartament,buy,Bucuresti,Romania,44.49116218,26.16178509
https://img3.imonet.ro/X6QP/6QP10000C5H/apartament-de-vanzare-3-camere-bucuresti-tei-75382174_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/tei/apartament-de-vanzare-3-camere-X6QP1005T?lista=2349706,EUR,87000,3,86,1,apartament,buy,Bucuresti,Romania,44.35534122,26.17275008
https://img3.imonet.ro/X76B/76B00H2IJPD/apartament-de-vanzare-3-camere-bucuresti-brancoveanu-74474800_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/brancoveanu/apartament-de-vanzare-3-camere-X76B00018?lista=2349706,EUR,87000,3,75,1,apartament,buy,Bucuresti,Romania,44.46536164,26.21027851
https://img3.imonet.ro/X76Q/76Q100000UG/apartament-de-vanzare-3-camere-bucuresti-crangasi-75123844_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/crangasi/apartament-de-vanzare-3-camere-X76Q1005J?lista=2349706,EUR + VAT,77400,3,74,1,apartament,buy,Bucuresti,Romania,44.48154474,26.03651868
https://img3.imonet.ro/X4JJ/4JJ10003PTO/apartament-de-vanzare-3-camere-bucuresti-basarabia-70116890_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/basarabia/apartament-de-vanzare-3-camere-X4JJ1000Q?lista=2349706,EUR + VAT,76000,3,62.43,1,apartament,buy,Bucuresti,Romania,44.49941539,26.14431089
https://img3.imonet.ro/X7SI/7SI00GL2NSH/apartament-de-vanzare-3-camere-bucuresti-militari-71388032_277x208.jpg,http://www.imobiliare.ro/vanzare-apartamente/bucuresti/militari/apartament-de-vanzare-3-camere-X7SI0000H?lista=2349706,EUR,75500,3,68,1,apartament,buy,Bucuresti,Romania,44.49245915,26.03047663
https://img3.imonet.ro/X3HJ/3HJ10GN92HG/apartament-de-vanzare-2-camere-bucuresti-timpuri-noi-69252184_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/timpuri-noi/apartament-de-vanzare-2-camere-X3HJ102NH?lista=2349706,EUR,75000,2,55,1,apartament,buy,Bucuresti,Romania,44.41139512,26.03726868
https://img3.imonet.ro/X80T/80T00GVUFPJ/apartament-de-vanzare-2-camere-bucuresti-oltenitei-72625828_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/oltenitei/apartament-de-vanzare-2-camere-X80T0003D?lista=2349706,EUR,73000,2,57,1,apartament,buy,Bucuresti,Romania,44.45682971,26.08481483
https://img3.imonet.ro/X8BV/8BV00H3IFSP/apartament-de-vanzare-2-camere-bucuresti-dristor-75535664_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/dristor/apartament-de-vanzare-2-camere-X8BV0005J?lista=2349706,EUR,73000,2,56,1,apartament,buy,Bucuresti,Romania,44.49077949,26.17212018
https://img3.imonet.ro/X80T/80T00H4HNF5/apartament-de-vanzare-2-camere-bucuresti-splaiul-unirii-76176140_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/splaiul-unirii/apartament-de-vanzare-2-camere-X80T0000B?lista=2349706,EUR,71680,2,51,1,apartament,buy,Bucuresti,Romania,44.47788921,26.20330489
https://img3.imonet.ro/X801/80100GSAOUD/apartament-de-vanzare-3-camere-bucuresti-titan-71396410_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/titan/apartament-de-vanzare-3-camere-X801000AB?lista=2349706,EUR + VAT,70500,3,73,1,apartament,buy,Bucuresti,Romania,44.33822312,26.12094226
https://img3.imonet.ro/X76B/76B00GB4E4S/apartament-de-vanzare-2-camere-bucuresti-dristor-73195280_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/dristor/apartament-de-vanzare-2-camere-X76B00061?lista=2349706,EUR,70500,2,52,1,apartament,buy,Bucuresti,Romania,44.44115028,26.00763783
https://img3.imonet.ro/X92O/92O00H1LO79/apartament-de-vanzare-3-camere-bucuresti-alexandru-obregia-73526978_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/alexandru-obregia/apartament-de-vanzare-3-camere-X92O0003M?lista=2349706,EUR,70000,3,62,1,apartament,buy,Bucuresti,Romania,44.40930525,26.20631888
https://img3.imonet.ro/X92O/92O00H1RILM/apartament-de-vanzare-2-camere-bucuresti-baba-novac-73543382_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/baba-novac/apartament-de-vanzare-2-camere-X92O00042?lista=2349706,EUR,69999,2,54,1,apartament,buy,Bucuresti,Romania,44.41455021,26.20225251
https://img3.imonet.ro/X17L/17L10004NF2/apartament-de-vanzare-2-camere-bucuresti-iancului-76224988_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/iancului/apartament-de-vanzare-2-camere-X17L101U5?lista=2349706,EUR,69900,2,57,1,apartament,buy,Bucuresti,Romania,44.38471239,26.17165758
https://img3.imonet.ro/X7US/7US00H3VRVA/apartament-de-vanzare-2-camere-bucuresti-brancoveanu-75918452_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/brancoveanu/apartament-de-vanzare-2-camere-X7US0004C?lista=2349706,EUR,66000,2,66,1,apartament,buy,Bucuresti,Romania,44.40217906,26.03686653
https://img3.imonet.ro/X80T/80T00H1B5HI/apartament-de-vanzare-2-camere-bucuresti-brancoveanu-73285684_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/brancoveanu/apartament-de-vanzare-2-camere-X80T0005V?lista=2349706,EUR,64000,2,58,1,apartament,buy,Bucuresti,Romania,44.45304001,25.99426322
https://img3.imonet.ro/X7Q1/7Q1100000ED/apartament-de-vanzare-3-camere-bucuresti-militari-74109546_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/militari/apartament-de-vanzare-3-camere-X7Q11000K?lista=2349706,EUR,63000,3,71.86,1,apartament,buy,Bucuresti,Romania,44.46425169,26.15185768
https://img3.imonet.ro/X8TI/8TI00H13DLV/apartament-de-vanzare-3-camere-bucuresti-drumul-taberei-73212992_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/drumul-taberei/apartament-de-vanzare-3-camere-X8TI0001B?lista=2349706,EUR,63000,3,63,1,apartament,buy,Bucuresti,Romania,44.5114633,26.12691124
https://img3.imonet.ro/X92O/92O00H1LHHA/apartament-de-vanzare-3-camere-bucuresti-giurgiului-73484376_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/giurgiului/apartament-de-vanzare-3-camere-X92O0003H?lista=2349706,EUR + VAT,62850,3,75,1,apartament,buy,Bucuresti,Romania,44.44637291,26.11575268
https://img3.imonet.ro/X4JJ/4JJ10003O7P/apartament-de-vanzare-3-camere-bucuresti-brancoveanu-67161092_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/brancoveanu/apartament-de-vanzare-3-camere-X4JJ1008U?lista=2349706,EUR,62300,3,64.6,1,apartament,buy,Bucuresti,Romania,44.36934394,26.01426942
https://img3.imonet.ro/X801/80100H3SLFQ/apartament-de-vanzare-2-camere-bucuresti-theodor-pallady-75822582_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/theodor-pallady/apartament-de-vanzare-2-camere-X8010001M?lista=2349706,EUR,61900,2,60,1,apartament,buy,Bucuresti,Romania,44.42061324,26.1220862
https://img3.imonet.ro/X76B/76B00GORPDH/apartament-de-vanzare-2-camere-bucuresti-berceni-69878030_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/berceni/apartament-de-vanzare-2-camere-X76B00071?lista=2349706,EUR,57500,2,82,1,apartament,buy,Bucuresti,Romania,44.42085317,26.07335023
https://img3.imonet.ro/X80U/80U00H2QETA/apartament-de-vanzare-2-camere-bucuresti-berceni-74890646_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/berceni/apartament-de-vanzare-2-camere-X80U0001O?lista=2349706,EUR,57500,2,56,1,apartament,buy,Bucuresti,Romania,44.44857226,26.15763544
https://img3.imonet.ro/X4JJ/4JJ10003PRF/apartament-de-vanzare-2-camere-bucuresti-pantelimon-69992352_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/pantelimon/apartament-de-vanzare-2-camere-X4JJ100A3?lista=2349706,EUR + VAT,57100,2,50.35,1,apartament,buy,Bucuresti,Romania,44.51251006,26.09305135
https://img3.imonet.ro/X61F/61F00H0P0MI/apartament-de-vanzare-2-camere-bucuresti-1-decembrie-1918-73006274_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/1-decembrie-1918/apartament-de-vanzare-2-camere-X61F0000U?lista=2349706,EUR,57000,2,55,1,apartament,buy,Bucuresti,Romania,44.44815938,26.10963298
https://img3.imonet.ro/X801/80100H4SC33/apartament-de-vanzare-2-camere-bucuresti-1-decembrie-1918-76304544_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/1-decembrie-1918/apartament-de-vanzare-2-camere-X8010005B?lista=2349706,EUR,55000,2,65,1,apartament,buy,Bucuresti,Romania,44.47408588,26.01764376
https://img3.imonet.ro/X801/80100H3SPK1/apartament-de-vanzare-2-camere-bucuresti-theodor-pallady-75829614_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/theodor-pallady/apartament-de-vanzare-2-camere-X8010001D?lista=2349706,EUR,54000,2,53,1,apartament,buy,Bucuresti,Romania,44.4267342,26.14031782
https://img3.imonet.ro/X5P7/5P700H3OB3K/garsoniera-de-vanzare-bucuresti-dristor-76493140_277x208.jpg,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/dristor/garsoniera-de-vanzare-X5P70001Q?lista=2349706,EUR,52500,1,42,1,apartament,buy,Bucuresti,Romania,44.42279315,26.05462321
https://img3.imonet.ro/X76B/76B00H4BPIF/apartament-de-vanzare-3-camere-bucuresti-berceni-76071672_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/berceni/apartament-de-vanzare-3-camere-X76B0006Q?lista=2349706,EUR,52000,3,59.1,1,apartament,buy,Bucuresti,Romania,44.50659,26.12553648
https://img3.imonet.ro/X801/80100H3599H/apartament-de-vanzare-2-camere-bucuresti-1-decembrie-1918-75177250_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/1-decembrie-1918/apartament-de-vanzare-2-camere-X8010002V?lista=2349706,EUR,50500,2,49,1,apartament,buy,Bucuresti,Romania,44.40056497,26.03886596
https://img3.imonet.ro/X76B/76B00H4A3R8/apartament-de-vanzare-2-camere-bucuresti-berceni-76037566_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/berceni/apartament-de-vanzare-2-camere-X76B00035?lista=2349706,EUR,50000,2,51,1,apartament,buy,Bucuresti,Romania,44.48120377,26.13576979
https://img3.imonet.ro/X801/80100H0PEAE/apartament-de-vanzare-2-camere-bucuresti-theodor-pallady-73032322_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/theodor-pallady/apartament-de-vanzare-2-camere-X8010009D?lista=2349706,EUR,47500,2,58,1,apartament,buy,Bucuresti,Romania,44.42643245,26.0471594
https://img3.imonet.ro/X80U/80U00GLI0L0/apartament-de-vanzare-2-camere-bucuresti-oltenitei-68416530_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/oltenitei/apartament-de-vanzare-2-camere-X80U00030?lista=2349706,EUR,47000,2,55,1,apartament,buy,Bucuresti,Romania,44.47326444,26.00616885
https://img3.imonet.ro/X801/80100H2IHI7/apartament-de-vanzare-2-camere-bucuresti-ozana-74470022_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/ozana/apartament-de-vanzare-2-camere-X80100044?lista=2349706,EUR,46500,2,48,1,apartament,buy,Bucuresti,Romania,44.35710411,26.16014487
https://img3.imonet.ro/X801/80100GVMCAF/apartament-de-vanzare-2-camere-bucuresti-ozana-72486014_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/ozana/apartament-de-vanzare-2-camere-X8010008V?lista=2349706,EUR,45585,2,51,1,apartament,buy,Bucuresti,Romania,44.38989558,26.19153799
https://img3.imonet.ro/X76F/76F00H4USQ2/apartament-de-vanzare-2-camere-bucuresti-alexandru-obregia-76353376_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/alexandru-obregia/apartament-de-vanzare-2-camere-X76F00015?lista=2349706,EUR,43500,2,47,1,apartament,buy,Bucuresti,Romania,44.43207831,26.13025419
https://img3.imonet.ro/X80V/80V00H3VHGD/apartament-de-vanzare-2-camere-bucuresti-sud-75903560_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/sud/apartament-de-vanzare-2-camere-X80V0003P?lista=2349706,EUR,41800,2,49,1,apartament,buy,Bucuresti,Romania,44.46078685,26.14201294
https://img3.imonet.ro/X92O/92O00H0QVLE/apartament-de-vanzare-2-camere-bucuresti-berceni-73031270_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/berceni/apartament-de-vanzare-2-camere-X92O0001B?lista=2349706,EUR,40850,2,47,1,apartament,buy,Bucuresti,Romania,44.46696093,26.01781406
https://img3.imonet.ro/X80U/80U00H4A2V7/garsoniera-de-vanzare-bucuresti-berceni-76035952_277x208.jpg,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/berceni/garsoniera-de-vanzare-X80U0000N?lista=2349706,EUR,39000,1,34,1,apartament,buy,Bucuresti,Romania,44.39491569,26.19961683
https://img3.imonet.ro/X92O/92O00H1H0BG/garsoniera-de-vanzare-bucuresti-metalurgiei-73418672_277x208.jpg,https://www.imobiliare.ro/vanzare-garsoniere/bucuresti/metalurgiei/garsoniera-de-vanzare-X92O00024?lista=2349706,EUR,25000,1,32,1,apartament,buy,Bucuresti,Romania,44.3685797,26.0934479
https://img3.imonet.ro/X2F7/2F71000AH6M/apartament-de-vanzare-sau-de-inchiriat-4-camere-bucuresti-primaverii-76509044_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/primaverii/apartament-de-vanzare-sau-de-inchiriat-4-camere-X2F71000C?lista=2349706,EUR + VAT,950000,4,190.07,1,apartament,buy,Bucuresti,Romania,44.3988481,26.12886949
https://img3.imonet.ro/X2F7/2F71000AH6L/penthouse-de-vanzare-4-camere-bucuresti-kiseleff-76509014_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/kiseleff/penthouse-de-vanzare-4-camere-X2F71000D?lista=2349706,EUR,448988,4,160,1,apartament,buy,Bucuresti,Romania,44.44713088,26.16811743
https://img3.imonet.ro/X2F7/2F71000AH6V/apartament-de-vanzare-sau-de-inchiriat-3-camere-bucuresti-aviatorilor-76509330_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/aviatorilor/apartament-de-vanzare-sau-de-inchiriat-3-camere-X2F71003V?lista=2349706,EUR,420000,3,115,1,apartament,buy,Bucuresti,Romania,44.42875395,26.07514999
https://img3.imonet.ro/X2F7/2F71000AH7B/apartament-de-vanzare-4-camere-bucuresti-aviatorilor-76509846_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/aviatorilor/apartament-de-vanzare-4-camere-X2F71003R?lista=2349706,EUR,335000,4,148,1,apartament,buy,Bucuresti,Romania,44.50245002,26.14651182
https://img3.imonet.ro/X5LL/5LL100005P6/apartament-de-vanzare-3-camere-bucuresti-drumul-taberei-74810320_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/drumul-taberei/apartament-de-vanzare-3-camere-X5LL1005C?lista=2349706,EUR + VAT,135000,3,93.2,1,apartament,buy,Bucuresti,Romania,44.3821092,26.07933891
https://img3.imonet.ro/X3AJ/3AJ10003RNS/apartament-de-vanzare-3-camere-bucuresti-octavian-goga-74829106_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/octavian-goga/apartament-de-vanzare-3-camere-X3AJ10017?lista=2349706,EUR,134990,3,78,1,apartament,buy,Bucuresti,Romania,44.43669756,26.05329403
https://img3.imonet.ro/X92O/92O00H1H24U/apartament-de-vanzare-3-camere-bucuresti-mihai-bravu-76320718_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/mihai-bravu/apartament-de-vanzare-3-camere-X92O00029?lista=2349706,EUR,132000,3,114,1,apartament,buy,Bucuresti,Romania,44.36671243,26.15207722
https://img3.imonet.ro/X3AJ/3AJ10003PGO/apartament-de-vanzare-2-camere-bucuresti-tineretului-69565888_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/tineretului/apartament-de-vanzare-2-camere-X3AJ10054?lista=2349706,EUR,130000,2,87.05,1,apartament,buy,Bucuresti,Romania,44.41672064,26.0799972
https://img3.imonet.ro/X80V/80V00H0GKJK/apartament-de-vanzare-3-camere-bucuresti-vacaresti-72904076_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/vacaresti/apartament-de-vanzare-3-camere-X80V0002L?lista=2349706,EUR,116000,3,87,1,apartament,buy,Bucuresti,Romania,44.43169512,26.00277521
https://img3.imonet.ro/X44Q/44Q1000052J/apartament-de-vanzare-sau-de-inchiriat-4-camere-bucuresti-p-ta-universitatii-75804848_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/p-ta-universitatii/apartament-de-vanzare-sau-de-inchiriat-4-camere-X44Q1005I?lista=2349706,EUR,115000,4,98,1,apartament,buy,Bucuresti,Romania,44.39297615,25.98720468
https://img3.imonet.ro/X80U/80U00H3V87Q/apartament-de-vanzare-3-camere-bucuresti-splaiul-unirii-75884694_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/splaiul-unirii/apartament-de-vanzare-3-camere-X80U00055?lista=2349706,EUR,115000,3,85,1,apartament,buy,Bucuresti,Romania,44.48238818,26.05052104
https://img3.imonet.ro/X80T/80T00H4A7KA/apartament-de-vanzare-3-camere-bucuresti-splaiul-unirii-76043462_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/splaiul-unirii/apartament-de-vanzare-3-camere-X80T00045?lista=2349706,EUR,115000,3,84,1,apartament,buy,Bucuresti,Romania,44.38005679,26.18886276
https://img3.imonet.ro/X78O/78O00H1LGSG/apartament-de-vanzare-3-camere-bucuresti-mihai-bravu-73483630_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/mihai-bravu/apartament-de-vanzare-3-camere-X78O0003O?lista=2349706,EUR,115000,3,75,1,apartament,buy,Bucuresti,Romania,44.41409731,26.10749961
https://img3.imonet.ro/X8KC/8KC00GQ649T/apartament-de-vanzare-3-camere-bucuresti-alba-iulia-70510934_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/alba-iulia/apartament-de-vanzare-3-camere-X8KC00002?lista=2349706,EUR + VAT,114637,3,70,1,apartament,buy,Bucuresti,Romania,44.3878146,26.05412743
https://img3.imonet.ro/X3AJ/3AJ10003RR6/apartament-de-vanzare-2-camere-bucuresti-baneasa-75667038_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/baneasa/apartament-de-vanzare-2-camere-X3AJ1006K?lista=2349706,EUR + VAT,112800,2,56.19,1,apartament,buy,Bucuresti,Romania,44.3952265,26.13384223
https://img3.imonet.ro/X55I/55I00GETC7R/apartament-de-vanzare-3-camere-bucuresti-unirii-65982616_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/unirii/apartament-de-vanzare-3-camere-X55I0008B?lista=2349706,EUR + VAT,102453,3,74.3,1,apartament,buy,Bucuresti,Romania,44.49485909,26.15824236
